Outlet_ID,Records,Total_Marketing_Spend,Total_Sales_Revenue,Total_Orders,Average_Conversion_Rate,Revenue_Per_Marketing_Rupee,Marketing_Spend_Percentage,Marketing_Effectiveness_Score,Effectiveness_Category,Marketing_Category,Alert_Level,Marketing_Insights,Recommendations
OUT0217,40,3351973.27,68853227.82,150837.0,31.00125,20.541102888926076,4.868287771145484,77.6,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹3,351,973.27 against sales revenue of ₹68,853,227.82. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 150,837 orders from ₹68,853,227.82 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0218,39,4658772.49,89641511.35,67756.0,20.485641025641026,19.241444295125902,5.197115064035565,57.18,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,658,772.49 against sales revenue of ₹89,641,511.35. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 67,756 orders from ₹89,641,511.35 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0219,40,2355597.9,44586486.89,65111.0,21.532,18.927885310986227,5.2832103722626345,57.22,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,355,597.90 against sales revenue of ₹44,586,486.89. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 65,111 orders from ₹44,586,486.89 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is below the lower-performing outlet range.",Review campaigns and redirect marketing spending toward better-performing activities.
OUT0220,40,933091.97,19140318.94,29539.0,25.663,20.512789259133804,4.875007427645299,59.25,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹933,091.97 against sales revenue of ₹19,140,318.94. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 29,539 orders from ₹19,140,318.94 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0221,40,6369824.55,123904349.92,86235.0,28.065499999999997,19.451768089907596,5.140920842660275,65.94,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹6,369,824.55 against sales revenue of ₹123,904,349.92. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 86,235 orders from ₹123,904,349.92 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0222,39,5107159.49,100756493.72,93057.0,36.45666666666666,19.728479973512634,5.068814228681558,74.16,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹5,107,159.49 against sales revenue of ₹100,756,493.72. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 93,057 orders from ₹100,756,493.72 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0223,40,2585382.9,46689592.67,56788.0,17.23075,18.059062999913863,5.537385854430929,51.23,Moderate,Needs Improvement,High,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,585,382.90 against sales revenue of ₹46,689,592.67. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 56,788 orders from ₹46,689,592.67 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is below the lower-performing outlet range.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Review campaigns and redirect marketing spending toward better-performing activities."
OUT0224,40,2899386.13,64102834.17,105997.0,40.2405,22.109105616091224,4.52302330706761,82.79,High Performing,High Performing,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹2,899,386.13 against sales revenue of ₹64,102,834.17. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 105,997 orders from ₹64,102,834.17 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is among the stronger outlet results.",Continue effective marketing activities and consider scaling campaigns that generate strong results. Continue monitoring successful campaigns and consider scaling effective activities.
OUT0225,39,4008891.71,82039627.79,46753.0,15.566923076923077,20.464416034325858,4.886530836368144,52.75,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹4,008,891.71 against sales revenue of ₹82,039,627.79. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 46,753 orders from ₹82,039,627.79 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0226,37,2098190.11,41516833.29,35265.0,17.292972972972972,19.786974064995473,5.053829841365533,51.73,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹2,098,190.11 against sales revenue of ₹41,516,833.29. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 35,265 orders from ₹41,516,833.29 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0227,41,1754924.57,38045363.79,52005.0,16.84292682926829,21.679201739137994,4.612715966357172,56.46,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,754,924.57 against sales revenue of ₹38,045,363.79. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 52,005 orders from ₹38,045,363.79 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is among the stronger outlet results.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities. Continue monitoring successful campaigns and consider scaling effective activities."
OUT0228,40,3495740.03,70760377.14,58002.0,16.976750000000003,20.2418877069643,4.94025070426582,54.83,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹3,495,740.03 against sales revenue of ₹70,760,377.14. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 58,002 orders from ₹70,760,377.14 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
OUT0229,39,1503852.27,31113925.43,31267.0,23.20820512820513,20.689482637812556,4.833373639669355,57.71,Moderate,Moderate,Low,"Overall marketing effectiveness is moderate. Total marketing spend is ₹1,503,852.27 against sales revenue of ₹31,113,925.43. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 31,267 orders from ₹31,113,925.43 in sales revenue. Conversion rate is within the middle range of outlet performance. Marketing efficiency is within the middle range of outlet performance.","Continue monitoring marketing performance and optimize campaigns using sales, orders, conversion, and efficiency trends."
OUT0230,39,5661440.23,115711012.49,117194.0,32.90692307692307,20.438441066081868,4.892741069471909,75.16,High Performing,Moderate,Low,"Overall marketing effectiveness is strong. Total marketing spend is ₹5,661,440.23 against sales revenue of ₹115,711,012.49. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 117,194 orders from ₹115,711,012.49 in sales revenue. Conversion rate is among the stronger outlet results. Marketing efficiency is within the middle range of outlet performance.",Continue effective marketing activities and consider scaling campaigns that generate strong results.
OUT0231,39,849919.3200000001,17223305.13,21880.0,14.112564102564102,20.264635389156698,4.934705119516164,48.36,Moderate,Needs Improvement,Medium,"Overall marketing effectiveness is moderate. Total marketing spend is ₹849,919.32 against sales revenue of ₹17,223,305.13. Marketing spend represents a relatively lower proportion of sales revenue. The outlet generated 21,880 orders from ₹17,223,305.13 in sales revenue. Conversion rate is below the lower-performing outlet range. Marketing efficiency is within the middle range of outlet performance.","Improve campaign targeting, customer engagement, offers, and conversion-focused activities."
